,Date.time,Mean,Upper,Lower,Squared Error,Absolute Error,Turbine
213,2021-01-26 08:10:00,246.73316994735697,332.60452024621804,148.10231070699143,3934.883471995214,62.72864953109715,5
214,2021-01-26 16:50:00,661.8023191129031,753.5799972820612,571.8178643139936,2349.520573452365,48.47185341466081,5
215,2021-01-26 18:20:00,1053.7865689363962,1142.9096025232873,961.4708193692996,16411.663549367924,128.10801516442257,5
216,2021-01-26 18:30:00,1144.1219726249692,1263.6797534146954,1031.8660449022727,0.1748305310974202,0.418127410124498,5
217,2021-01-27 06:50:00,662.8635675660074,763.1451642852503,576.7705114937057,23.64621171914745,4.862737060457562,5
218,2021-01-27 09:50:00,331.27995168342994,419.06362410381655,229.9765729164062,225.33357529993577,15.011115058513669,5
219,2021-01-28 02:10:00,135.72656540196914,236.6766830816247,46.31598356776762,324.5085588811381,18.014121096549175,5
220,2021-01-28 04:40:00,64.99405797682982,148.27119385984705,-30.82809058799094,70.8456878558513,8.416988051307385,5
221,2021-01-28 07:40:00,1044.7796175646106,1133.4734313497038,951.8970295899632,3867.386468347884,62.188314564296434,5
222,2021-01-28 16:00:00,365.6126084322886,454.5013937691965,261.7176741128999,278.5982066687942,16.69126138639001,5
223,2021-01-28 18:00:00,451.549228062352,548.5868076649857,348.6835966192673,0.0051096020288384,0.0714814803206991,5
224,2021-01-28 23:50:00,921.246218943242,1000.4021594191902,836.2406783195603,1883.7493967765356,43.40218193566466,5
225,2021-01-29 02:40:00,2054.6148765714893,2138.336683616254,1945.6705191926417,2.087876436332329,1.444948592972196,5
226,2021-01-29 13:30:00,1404.7301343311478,1498.7205161897575,1302.6559092537682,2111.225138062533,45.94807001455592,5
227,2021-01-29 14:30:00,738.8144924104607,829.163096699997,643.8181358602008,687.2997763407981,26.216402810851037,5
228,2021-01-29 18:10:00,121.3007497887417,233.0043278032837,22.80428245901678,15.354791389057498,3.918519030074691,5
229,2021-01-29 19:40:00,159.58755897296845,249.0398709913348,66.03080357937503,42.739777080331734,6.537566602362972,5
230,2021-01-29 20:00:00,183.6573608628385,274.4352816081087,93.73659260706783,1393.5586583331697,37.33039858256498,5
231,2021-01-29 23:00:00,279.8938304471013,378.15578585254747,186.2031953409777,936.1436629715096,30.59646487703293,5
232,2021-01-30 08:10:00,1410.8532231367246,1498.3527756882513,1328.1568025623023,4592.706949173738,67.76951341992753,5
233,2021-01-30 16:00:00,1795.3459685932514,1889.4842965754244,1684.099391263285,14094.946653831945,118.72214053760968,5
234,2021-01-30 19:00:00,1505.3942517319192,1601.6044688445008,1400.9828924779997,23980.0305650702,154.85486936183247,5
235,2021-01-31 03:40:00,509.73282153317047,608.4033273503958,423.23790855659945,1581.9859378800377,39.77418682864601,5
236,2021-01-31 06:20:00,613.1962677870358,712.1974681420689,521.8840053973805,820.206908276603,28.639254673901743,5
