index,Wind.speed.me,Wind.dir.sin.me,Wind.dir.cos.me,Nacelle.ambient.temp.me,turbine
10545,11.812475204467772,-0.3943359211010711,-0.9189663657225817,11.160000801086426,1
10582,12.267498016357422,-0.8549884007201639,0.5186471195658725,8.802499771118164,1
10771,8.968255996704102,-0.9959756852946683,0.08962384895671394,0.4449999928474426,1
10917,6.410120964050293,-0.7436325401818639,-0.6685885470023164,1.9474999904632568,1
10971,6.898407459259033,0.9901674418110334,-0.13988723021560492,-0.1325000077486038,1
10974,7.473659515380859,0.9996486330617006,-0.026506799464919927,-0.1475000083446502,1
11020,5.889090061187744,-0.0953319952750057,0.9954455337570641,1.7699999809265137,1
11094,5.12760066986084,0.6669497203043827,0.7451027248547046,1.065000057220459,1
11326,7.608794212341309,-0.42402273531916485,-0.9056515444322134,1.600000023841858,1
11684,4.357386589050293,-0.37573623917286664,0.9267266471685328,2.134999990463257,1
11692,7.507684230804443,-0.3590376597570915,0.9333230731510664,2.015000104904175,1
11761,5.822253704071045,-0.42801197642844147,0.903773062241744,4.900000095367432,1
11885,6.958512783050537,-0.9982672716807507,0.05884262308114967,3.182500123977661,1
11977,6.514441967010498,-0.9843861855680407,-0.17602226467922433,3.4825000762939453,1
12008,6.990960121154785,-0.48732901870026346,-0.8732184305960555,3.930000066757202,1
12046,9.954456329345703,-0.9381738211773332,-0.34616452917293716,8.914999961853027,1
12078,4.4974212646484375,-0.4598151963614241,0.8880146311830144,7.239999771118164,1
12084,3.4334259033203125,-0.37389880019364713,0.9274695074307032,6.485000133514404,1
12088,3.156858444213867,-0.4925793149237895,0.8702675557029632,6.347500324249268,1
12257,8.6175537109375,-0.9716767157710207,-0.23631411305388222,4.965000152587891,1
12316,6.000640869140625,-0.9757209152120911,-0.219017569198636,7.03000020980835,1
12332,8.452564239501953,-0.9903639027898946,-0.13848949436967506,7.340000152587891,1
12452,5.003314971923828,-0.9991284017683527,-0.0417425056724817,10.22249984741211,1
